城 市,年份,index,Innt,Innp,Inns,open,pgdp,une,gov,hc,consum,infra,str
  锦州市,2021.0,263.3,0.31740999999999997,0.30137,0.38567,0.035736940298507464,6.977281341630747,12.332890301375507,0.09714552238805971,2.189505976542145,0.2951410447761194,3.2703291064571163,2.3610999999999995
  营口市,2021.0,273.83,0.45051,0.60274,0.62116,0.14038490566037734,7.1891677384203225,12.177369627001267,0.1024754716981132,1.085628361109815,0.30022369811320754,2.166765369851511,2.3975999999999997
  阜新市,2021.0,257.3,0.05119,0.15411,0.2116,0.02803960396039604,6.22455842927536,11.828079211670113,0.08794059405940594,1.5536080274734299,0.36242376237623763,1.6974487897568136,2.2872000000000003
  辽阳市,2021.0,265.15,0.15017,0.33219,0.45392000000000005,0.03451073985680191,6.731018100482083,12.074282593035367,0.11717183770883055,0.9076535384784915,0.2998472553699284,2.750470916986162,2.3388999999999998
  盘锦市,2021.0,280.73,0.23549,0.61301,0.58703,0.010199386503067485,7.1731917424865985,12.663484834261086,0.12144938650306748,-0.1542006810773,0.26880046012269937,2.543175557911976,2.2912999999999997
  铁岭市,2021.0,253.32,0.07509,0.09247,0.22867,0.0216289592760181,6.4967749901858625,12.113820285825087,0.07603318250377074,1.1598014569805322,0.25471628959276016,2.6490076604684267,2.2291999999999996
  朝阳市,2021.0,246.63,0.19795000000000001,0.16096,0.19113,0.02808219178082192,6.775366090936392,12.342747218184726,0.08877853881278538,0.022837233902757128,0.3067779680365297,2.179286876649552,2.2375000000000003
  葫芦岛市,2021.0,262.18,0.16382000000000002,0.20548,0.31399,0.08936363636363637,6.646390514847729,12.012773049972138,0.09028571428571427,0.07871875471139075,0.3648898701298701,2.8081971497071487,2.2961
  长春市,2021.0,286.7,0.85666,0.7911,0.73379,0.020393190720096415,8.80056599227992,13.913030113481451,0.06634980415787887,3.877501951555771,0.3017642211509491,3.5260663637080247,2.4237
  吉林市,2021.0,268.62,0.5221800000000001,0.44863,0.26280000000000003,0.02562973158981418,7.2813856635702825,12.731638102249882,0.05850653819683414,2.454249828277208,0.33035609084652445,2.7954503913830435,2.3717
  四平市,2021.0,256.35,0.15358,0.11301,0.21843,0.005085388994307401,6.267200548541362,11.853275885989094,0.06413662239089184,1.4561002353638535,0.3263597722960152,2.2741856184723477,2.1102
  辽源市,2021.0,217.25,0.09215,0.28767,0.27304,0.037023255813953486,6.063785208687608,11.263963980630047,0.0396046511627907,-0.16617265505458373,0.25174,1.4469189829363254,2.4859999999999998
  通化市,2021.0,263.8,0.31399,0.47259999999999996,0.26961999999999997,0.012096128170894527,6.618738983517219,12.11491084927216,0.07145527369826436,0.26505295439141946,0.31475420560747663,2.343727036325221,2.442
  白山市,2021.0,264.66,0.12969,0.48288,0.11603999999999999,0.015422396856581531,6.2324480165505225,11.822664973665956,0.04605108055009823,-1.0059419538268015,0.27156660117878195,2.018895041811802,2.4912
  白城市,2021.0,250.06,0.04437,0.08904,0.06485,0.02707843137254902,6.234410725718371,11.724255510798889,0.07998039215686274,-1.2552660987134867,0.28160823529411766,1.8341801851120072,2.2687
  哈尔滨市,2021.0,289.01,0.87372,0.7363,0.49829,0.026406249999999996,8.55333223803211,13.883654135569921,0.06550347222222222,4.080820185402214,0.42893466435185185,2.804571768092832,2.5417
齐齐哈尔市,2021.0,256.95,0.32082,0.07876999999999999,0.08874,0.018366666666666667,7.090076835776092,12.464278274848805,0.06215,1.9423610011314683,0.26116216666666664,2.611539300721366,2.1408
  鸡西市,2021.0,258.04,0.03754,0.08219,0.05119,0.04113636363636364,6.349138991379798,11.819549500335185,0.05884615384615384,-0.03780571473589881,0.3497480769230769,2.4406063908914204,2.0157
  鹤岗市,2021.0,264.38,0.02048,0.09932,0.058019999999999995,0.0013823529411764704,5.8289456176102075,11.851687934148462,0.06758823529411764,-0.9869814724969244,0.22903970588235295,0.6575200029167941,2.097
  双鸭山市,2021.0,259.26,0.03072,0.13014,0.06826,0.0102834008097166,6.202535517187923,11.697103630532341,0.051437246963562756,-0.39052723574395726,0.167814979757085,1.358409157630355,1.9251
  大庆市,2021.0,279.11,0.37201,0.42123,0.26621,0.018170360712733594,7.741099090035366,12.963766159697172,0.06643633202955238,1.8248718206782573,0.2913217296827466,1.5260563034950492,2.3208
  伊春市,2021.0,263.25,0.08191000000000001,0.18492999999999998,0.03754,0.007244897959183673,5.683579767338681,11.574716465126436,0.051836734693877555,-0.8811649298987809,0.3672197278911565,0.9202827531436925,2.0373
  佳木斯市,2021.0,266.98,0.27304,0.37329,0.10239000000000001,0.025899014778325125,6.699500340161678,12.007536337308805,0.057376847290640395,1.8205736577440155,0.259267118226601,1.7817091333745536,1.9002999999999999
  七台河市,2021.0,254.27,0.07167,0.31849,0.16382000000000002,0.000825242718446602,5.327876168789581,11.33507788499972,0.09344660194174757,-0.9103086601966076,0.29686650485436894,0.6259384308664954,2.2669
  牡丹江市,2021.0,274.79,0.22867,0.27397,0.08191000000000001,0.09799278846153846,6.723832440821209,12.15035378327376,0.06555288461538461,1.9180690136362644,0.7992580528846154,1.0438040521731147,2.3125
  南京市,2021.0,340.04,0.9829399999999999,0.96918,0.9829399999999999,0.22937643406667568,9.603597936976602,14.586119117433489,0.11052098798758267,4.5197658806032175,0.4861003171818059,4.097007679641584,2.6081000000000003
  无锡市,2021.0,328.04,0.93515,0.95548,0.9692799999999999,0.2867477768795473,9.423029465386534,14.041865746446266,0.08696038803556994,2.5889888487470722,0.2420660630557801,3.627801604605346,2.5145
  徐州市,2021.0,303.0,0.86348,0.69863,0.8361799999999999,0.1182103825136612,8.898365606955357,13.52475978185403,0.0658224043715847,2.6800415966828974,0.4489189617486339,4.200504758050491,2.4031000000000002
  常州市,2021.0,328.33,0.9078499999999999,0.9349299999999999,0.95222,0.23022805893657913,8.962519832949532,13.417383957023754,0.07900064061499039,2.674369314733321,0.31023165919282514,3.3579418729911983,2.4947
  苏州市,2021.0,335.21,0.9863500000000001,0.9794499999999999,0.97611,0.641620723847298,9.911951630948257,14.905450012765684,0.11417947446703024,3.2705038632227375,0.38185345066931087,5.321740881491625,2.5153000000000003
  南通市,2021.0,314.55,0.9215000000000001,0.85274,0.89078,0.17861797528895973,9.213933907486313,14.324541372022505,0.06370067756078118,2.5262884875667697,0.33583129732961337,3.836437018471551,2.4337
  连云港市,2021.0,304.87,0.7781600000000001,0.70548,0.8054600000000001,0.08012206286237412,8.094683648698815,12.982510330879313,0.07481537992065913,1.6864915418763917,0.33698181263350624,3.3748534063225533,2.3457
  淮安市,2021.0,303.39,0.77474,0.66781,0.7610899999999999,0.05905590062111801,8.300280189852664,13.015773217154482,0.06564223602484472,1.593755585031993,0.4163611677018634,3.7259343620649474,2.391
  盐城市,2021.0,301.26,0.86007,0.74315,0.79181,0.09292289601881404,8.69165057315339,13.306682936860957,0.06720981017974131,1.97478910860569,0.37226941038132033,3.795713883027763,2.3784
  扬州市,2021.0,313.47,0.843,0.83219,0.87372,0.09590443121693121,8.70748291785937,13.674573525441042,0.055765542328042324,2.2944823542908597,0.22805729166666666,3.0315819264476884,2.4378
  镇江市,2021.0,318.34,0.8361799999999999,0.8904099999999999,0.9112600000000001,0.12137677725118484,8.347590407030058,12.815566441092866,0.07387203791469195,2.233524362061837,0.27060071090047394,3.017982882488811,2.4577
  泰州市,2021.0,313.33,0.83276,0.81164,0.88055,0.1252343308865048,8.577911926450943,13.740147798894622,0.07061923583662714,1.929228930803501,0.2509431582909844,3.749033376933683,2.4061
  宿迁市,2021.0,300.98,0.75768,0.63699,0.7884,0.08914469650521153,8.09009578318096,12.891422001931325,0.06780196198651134,1.0434166532001596,0.3856781729000613,3.5085558999826545,2.3719
  杭州市,2021.0,359.68,0.9931699999999999,0.98288,0.96587,0.22930771141189618,9.68694715235549,14.888306110785482,0.129975785421582,3.8415211388376904,0.375975928225506,3.814410176561146,2.6603000000000003
  宁波市,2021.0,330.28,0.9692799999999999,0.96575,0.95563,0.5163163832702071,9.42617729477462,14.315038401474757,0.12175356596019017,2.823222424144029,0.3415474655491982,3.1888289035159043,2.4865000000000004
  温州市,2021.0,331.36,0.91468,0.8253400000000001,0.86348,0.273335758987047,8.835064935031076,12.708186431194138,0.08761170135351477,2.4910046855830665,0.5090650705865231,4.714203947012214,2.5409
  嘉兴市,2021.0,330.32,0.9112600000000001,0.93151,0.93857,0.4125553539019963,8.61431990214696,13.505732831238246,0.10867513611615244,2.0321402685618226,0.3797357531760436,2.6093342281630525,2.4358
  湖州市,2021.0,327.33,0.85324,0.9246599999999999,0.8942,0.3204592314901593,8.071218539969863,13.150530921032136,0.10514214308028741,1.2169877414034307,0.4449956888472352,3.542407550213679,2.4165
  绍兴市,2021.0,325.43,0.91809,0.90753,0.8976099999999999,0.39760706548908514,8.699681400989514,13.897561401828135,0.09057157140476586,2.457398410371399,0.38701804699216796,2.325324579963535,2.4750999999999994
  金华市,2021.0,333.52,0.92833,0.91781,0.88396,0.9807079081632653,8.456168489578463,13.470652659756253,0.0899766156462585,2.34801724439188,0.5552582270408163,3.9041924263129575,2.5476
  衢州市,2021.0,320.84,0.6894199999999999,0.80479,0.7372,0.1547223917022575,7.40184157874383,12.268732841218469,0.08597315436241611,0.5218249092243596,0.4587064063453325,3.120159851929043,2.4851
  舟山市,2021.0,321.14,0.64164,0.90411,0.9078499999999999,0.38895502645502644,7.321188556739478,12.13902965749857,0.10529100529100528,0.9227498269348935,0.3384387566137566,2.4527277514237653,2.4074
  台州市,2021.0,320.52,0.88396,0.84589,0.87713,0.33457343720311605,8.56845648535378,13.651625990524986,0.0762378871366141,1.3851687278323803,0.4552669390081702,3.927108642846187,2.4512
  丽水市,2021.0,314.11,0.64846,0.76027,0.5187700000000001,0.19526623376623375,7.3395376954076745,12.232393200595522,0.09341558441558442,0.7848143690857692,0.4723918181818182,2.6720775406433925,2.5032
  合肥市,2021.0,330.94,0.96246,0.94863,0.93515,0.15735217997212822,9.21492982430999,14.363578785869146,0.07594067290463866,4.071024756900484,0.4493092175990444,3.5127387563950627,2.5776000000000003
  芜湖市,2021.0,320.34,0.8668899999999999,0.88699,0.90102,0.08990141220357047,8.23031079913502,13.118409571404579,0.08829469757527311,2.955378919204775,0.4221550492938982,2.3570732782781154,2.4374000000000002
  蚌埠市,2021.0,291.38,0.59727,0.58904,0.7440300000000001,0.02931349015842535,7.641564441260972,12.427731094625788,0.07608257321171387,1.9324629971578775,0.5772936149783966,2.3869262414277967,2.3543000000000003
  淮南市,2021.0,289.69,0.3686,0.26027,0.58362,0.037270007479431565,7.198183577101943,12.387039117945198,0.07780104712041884,1.9846224912517325,0.5791442782348541,2.641910398597665,2.3941999999999997
  马鞍山市,2021.0,310.64,0.7303799999999999,0.84247,0.85666,0.07888888888888888,7.690286020676768,12.456722408525597,0.07752171925011431,1.8901406861426664,0.36387229080932787,2.1815467646169897,2.4311
  淮北市,2021.0,287.41,0.37884,0.53767,0.77474,0.054986595174262735,7.020190708311925,12.103907020768867,0.07155495978552279,1.5399377694495726,0.41180080428954424,1.5933085305042167,2.4396999999999998
  铜陵市,2021.0,302.71,0.45392000000000005,0.72603,0.79863,0.06580677290836652,6.911747300251674,12.039569318263213,0.08143426294820717,1.3344746123900941,0.3489299800796813,1.556037135706985,2.4341999999999997
  安庆市,2021.0,293.18,0.7372,0.64384,0.6314,0.041693679092382495,7.811163385025279,12.746441537436473,0.05737034035656402,1.6069347822159818,0.4572094003241491,3.071303460401065,2.3733
  黄山市,2021.0,300.1,0.46415999999999996,0.77397,0.48463999999999996,0.08678823529411764,6.745236349484363,11.69619657079977,0.09874117647058825,0.9606520555729087,0.5438852941176471,2.6932749155200555,2.4953
  滁州市,2021.0,298.6,0.6928300000000001,0.64726,0.61433,0.06667216358839051,8.016977746762262,12.664892089287083,0.0745448548812665,1.7927756194391786,0.3900347295514512,2.8201877010390604,2.3331
  阜阳市,2021.0,282.56,0.7884,0.41438,0.7645099999999999,0.033632798573975047,7.9391588179567965,12.879195674259192,0.07103743315508021,1.591559033546809,0.6547439572192514,3.2068032436339315,2.3495999999999997
  宿州市,2021.0,274.51,0.5187700000000001,0.23288,0.5529,0.04317848410757946,7.623153068476902,12.625838344348486,0.06512958435207823,1.2363431843563868,0.5293722738386308,2.601207105484161,2.3447000000000005
  六安市,2021.0,287.12,0.6791800000000001,0.5136999999999999,0.56997,0.039239520958083834,7.4205789054108005,12.420203706081686,0.0795688622754491,1.630161683974076,0.5599055688622755,2.8622008809294686,2.3503000000000003
  亳州市,2021.0,278.37,0.66212,0.45548,0.69625,0.03559246954595792,7.498869733976931,12.367038619816965,0.06997231450719824,0.8134160129508899,0.5491171096345515,2.733067964077498,2.3667000000000007
  池州市,2021.0,293.24,0.39249,0.66438,0.48805,0.018734177215189874,6.767343125265392,11.597046000835523,0.07699654775604142,1.2790988295163346,0.46758308400460297,1.601405740736836,2.3567
  宣城市,2021.0,296.33,0.66553,0.7774,0.60751,0.07750466708151836,7.382124365737512,12.31893247093955,0.10480398257622899,0.16568391564093127,0.3899335407591786,2.4042387467205457,2.3266999999999998
  福州市,2021.0,326.01,0.95563,0.94521,0.92833,0.18417764471057885,9.212338374638856,14.26092367878183,0.06742614770459082,3.5938487352567634,0.42171711576846305,4.009512626705403,2.5046999999999997
  厦门市,2021.0,343.34,0.95904,0.98973,0.9965900000000001,0.5596679197994987,8.761550139129644,14.052182980008274,0.12279761904761906,2.8290163135384243,0.359315507518797,2.4458192610799534,2.5963
  莆田市,2021.0,311.35,0.77133,0.79795,0.85324,0.08646369137670197,7.880048200971577,12.98449803534521,0.05563540090771558,1.1082985582575304,0.6097824508320726,1.0543120297715298,2.3897
  三明市,2021.0,301.99,0.67235,0.7637,0.40956000000000004,0.0032716506291635824,7.9017475185201445,12.498764647302087,0.04113989637305699,1.512376199590969,0.2893091043671355,1.742219023667919,2.2479000000000005
  泉州市,2021.0,318.61,0.9419799999999999,0.89384,0.90444,0.1480076779210552,9.226115291091546,13.98357090540596,0.04469337533221774,2.859139055465066,0.5147035042819175,2.6658383522929006,2.3837
  漳州市,2021.0,307.68,0.8259399999999999,0.78425,0.78498,0.11837879454465464,8.422003004412488,13.08698072944685,0.048077430708315,2.1944763599995443,0.3733279586449626,1.8066480817218056,2.3279000000000005
  南平市,2021.0,294.93,0.7610899999999999,0.80822,0.45051,0.05727952167414051,7.604396348796338,12.408846128584027,0.04891878425510713,1.2866121378467383,0.34996173393124064,2.321406847234633,2.2931
  龙岩市,2021.0,309.1,0.68259,0.75,0.50512,0.07960989202368512,7.962415680121064,12.66325695731365,0.05524555903866249,0.9196849649421707,0.4385949146638802,2.3804716316511167,2.3371000000000004
  宁德市,2021.0,316.46,0.7269599999999999,0.73973,0.61775,0.12797632684230623,7.870547844507712,12.498570602969812,0.05261168384879725,0.45330243752232446,0.31515673921344023,3.4691675081014224,2.2473
  南昌市,2021.0,317.7,0.8498300000000001,0.82877,0.87031,0.12410546467107553,8.656259239539235,14.030188779265572,0.0842081447963801,4.230988605519403,0.42686025060911936,2.9402195636237325,2.4523
  景德镇市,2021.0,296.04,0.34130000000000005,0.6506799999999999,0.57338,0.06863113897596657,6.863803391452954,11.886163480781764,0.10454545454545454,0.9468587334405728,0.4887383490073145,2.0769384114617173,2.4261999999999997
  九江市,2021.0,294.42,0.72014,0.63356,0.54608,0.11493674791730947,8.083637203141548,12.987042956851822,0.08838012958963283,2.5122380541257563,0.36905307004011106,4.018183201256536,2.3853
  新余市,2021.0,286.44,0.26621,0.67808,0.66553,0.0789110889110889,6.90875477931522,11.75468662800143,0.08026973026973026,1.610257576417777,0.3416085914085914,2.063058062429312,2.4027
  鹰潭市,2021.0,287.4,0.17065000000000002,0.56164,0.5802,0.11018311291963377,6.890609120147166,11.740029164536077,0.09031536113936928,0.1892144130511254,0.3490532044760936,2.5128460184772416,2.3397
  赣州市,2021.0,295.24,0.80887,0.55822,0.44369,0.11539368998628258,8.201111644442758,13.239536449292853,0.07841426611796982,2.4312685031187176,0.46213399176954734,4.019621016026164,2.3911000000000002
  吉安市,2021.0,280.01,0.54266,0.35274,0.34470999999999996,0.18108394833948338,7.681560362559537,12.845969354522314,0.08223247232472325,1.4968289680514462,0.4036397601476015,3.39484390768998,2.3404
  宜春市,2021.0,282.8,0.68601,0.52055,0.5221800000000001,0.08188888888888889,7.933796874815411,12.995218405256859,0.08876344086021505,1.7243724505262,0.32602444444444445,3.267284964075888,2.3605
  抚州市,2021.0,284.14,0.42662,0.32192,0.34812,0.1034583598219962,7.360739903058278,12.809073540405002,0.08286077558804832,1.2269468678857576,0.3428240305149396,3.3120018028576843,2.3434
  上饶市,2021.0,283.12,0.6689400000000001,0.38356,0.46415999999999996,0.08855564024390244,7.8724551500639794,12.953175199000338,0.08650914634146341,1.4594751178279135,0.46852378048780485,3.9400272018377436,2.3924999999999996
  济南市,2021.0,319.4,0.93174,0.91096,0.92491,0.07445419583867469,9.224341891611996,14.253622898084682,0.08934819051375605,4.231026403633863,0.4406994872300562,2.492378664626701,2.5804
  青岛市,2021.0,319.2,0.94881,0.92123,0.91809,0.31252963470687845,9.425532393502772,14.205531686057357,0.101108781549875,3.7627593645492756,0.41960291105556,2.914522218128448,2.5797
  淄博市,2021.0,302.91,0.8054600000000001,0.80137,0.84642,0.13316090389327526,8.208764045819667,13.44801008601333,0.08754151919411926,2.507124658354433,0.3089240675197386,0.9516578757114463,2.4308
  枣庄市,2021.0,298.01,0.5256000000000001,0.45890000000000003,0.7542700000000001,0.14415464512406231,7.457609289715606,12.71897710701495,0.08122331217541834,1.4566829248418185,0.5180607039815349,2.301584592660462,2.4021999999999997
  东营市,2021.0,308.39,0.6552899999999999,0.83904,0.71331,0.15257631667225763,8.000014093678072,12.83817120815003,0.08364307279436431,1.2963423009202297,0.21918725259979874,0.3293037471426003,2.3316999999999997
  烟台市,2021.0,302.55,0.87031,0.81849,0.8259399999999999,0.2511642784032753,8.96392819372262,13.625401557589203,0.07805399181166837,3.1900606260850632,0.3582331627430911,2.995232148512309,2.4450000000000003
  潍坊市,2021.0,297.77,0.88055,0.76712,0.8157,0.20701975476839235,8.677950570294351,13.794510594146722,0.0977350136239782,3.0865505617198545,0.4069778099455041,3.17220341666977,2.4243
  济宁市,2021.0,294.66,0.81229,0.58219,0.76792,0.08591677792612372,8.410498452745275,13.57408464815943,0.09162883845126835,2.6058919600929564,0.47336577659101026,2.6919208191723265,2.3743
  泰安市,2021.0,290.52,0.65188,0.50685,0.71672,0.05274403470715835,7.925157512224703,13.123716461572926,0.08285972523499638,2.562160857823057,0.36961431670281997,2.4458192610799534,2.3925
  威海市,2021.0,309.68,0.76792,0.8493200000000001,0.8395900000000001,0.3862889330682571,8.012349639327795,13.10463108548409,0.08362823061630219,2.391310001050416,0.38648303512259774,1.7263316639055997,2.4148
  日照市,2021.0,300.86,0.62457,0.7089,0.7781600000000001,0.1712163509471585,7.603897968521881,12.621540888377885,0.0878913260219342,1.2981186702161651,0.2915178963110668,2.2844211223663744,2.4089
  临沂市,2021.0,295.4,0.82253,0.49658,0.68259,0.20642247658688867,8.477412321404392,13.488861713446777,0.07280541103017689,2.4109012364775046,0.5261607075962539,2.995732273553991,2.4509000000000003
  德州市,2021.0,274.18,0.78157,0.67123,0.7508499999999999,0.08029879831113998,8.0323601479245,12.917567964757815,0.0677330302046119,1.9816081813310729,0.3619476778174732,2.018895041811802,2.3862
  聊城市,2021.0,282.68,0.67577,0.49315,0.6894199999999999,0.09816573154941735,7.748028524432376,12.92883202496429,0.0871687526974536,1.769837597919767,0.3457241260250324,2.130609828254235,2.3691000000000004
  滨州市,2021.0,290.65,0.69625,0.7226,0.67577,0.13055023923444978,7.827240901752812,13.013556931342203,0.10079346092503987,1.7359824537590567,0.2862615629984051,1.3376291891386096,2.3987
  菏泽市,2021.0,272.25,0.71331,0.30479,0.62799,0.06153028997990238,8.155649270366002,13.084466267901131,0.06830892908412288,1.7433567299998876,0.4700962962962963,2.9601050959108397,2.3994
  郑州市,2021.0,330.51,0.95222,0.91438,0.9453900000000001,0.24565144951682774,9.392995206560258,14.576269656934238,0.10489920026657781,4.753851363894334,0.4228844301899367,3.3502549029245805,2.5773
  开封市,2021.0,291.47,0.59386,0.40068,0.6928300000000001,0.023018549747048905,7.771488760117616,12.830793758225356,0.06758010118043846,2.3444177765959786,0.42119258010118044,2.857618971424357,2.3148
  洛阳市,2021.0,303.2,0.82935,0.69178,0.74744,0.03362714508580343,8.542470998600505,13.454996826729365,0.07486154446177846,2.6434690123877242,0.41060296411856473,3.6462328793924637,2.4501
  平顶山市,2021.0,282.6,0.54608,0.32533999999999996,0.63481,0.012377850162866449,7.806289289267033,13.078139770622165,0.07376628664495113,2.0587029765304354,0.4047974755700326,3.3174533882291946,2.3819
  安阳市,2021.0,283.65,0.61775,0.37671,0.6587000000000001,0.010260869565217393,7.7406644019172415,13.073807385814359,0.07601304347826088,2.3827170274559846,0.37236521739130435,3.1170645587215158,2.3539
  鹤壁市,2021.0,291.68,0.20478000000000002,0.44521,0.68601,0.03679918450560653,6.8885724595653635,11.948693435008439,0.07241590214067278,0.8293375350102107,0.29248103975535167,1.4678743481123135,2.2763
  新乡市,2021.0,289.73,0.7645099999999999,0.60616,0.78157,0.029860650298606503,8.01102337918644,13.044801755955945,0.06437624419376244,2.8991277564564375,0.32067866622428665,3.5043554737647815,2.357
  焦作市,2021.0,295.85,0.60751,0.62671,0.80887,0.04962335216572505,7.66105638236183,12.726611938483803,0.07463747645951035,2.361099254059928,0.3829505178907721,1.8991179875485542,2.4312
  濮阳市,2021.0,282.3,0.46075000000000005,0.31507,0.70648,0.024606060606060607,7.408530566894626,12.667205798170219,0.06267878787878788,0.9227498269348935,0.3981790909090909,2.481567748522486,2.3557
  许昌市,2021.0,296.05,0.69966,0.6095900000000001,0.82935,0.03444766599014207,8.145839612936841,12.911227445214395,0.05270223253116846,1.811741818935286,0.3535561322122354,3.0378334495726262,2.3664
  漯河市,2021.0,292.16,0.2901,0.38014000000000003,0.7406100000000001,0.021982210927573062,7.3613754289773485,12.403385436809861,0.06390724269377383,1.4895050675930168,0.4085019695044473,2.337952236831337,2.3811999999999998
  三门峡市,2021.0,293.96,0.29693,0.41781,0.33787999999999996,0.013232253618194348,7.280008252884188,12.188916313703478,0.09325982081323225,0.9387173644357116,0.3330740868366644,2.6925980965432883,2.3239
  南阳市,2021.0,283.91,0.7440300000000001,0.26712,0.47098999999999996,0.025955170657157415,8.275376374836407,13.422082710466613,0.05148497198166072,2.4093476253669635,0.5091012480896587,4.215086179918229,2.3466
  商丘市,2021.0,276.58,0.57338,0.14041,0.56655,0.011175666438824335,7.98139158158007,13.398456051465349,0.06156527682843472,2.5147728481442133,0.48194928229665074,3.6516966629862204,2.2691
  信阳市,2021.0,284.4,0.49146999999999996,0.06507,0.33106,0.008092691622103387,7.9391588179567965,13.171719095903471,0.043262032085561494,2.1745357890815282,0.41363044563279855,3.1978564576441255,2.2611
  周口市,2021.0,270.6,0.59044,0.06164,0.54949,0.026782981328435873,8.09162741160107,13.344267761267586,0.045359657177839,1.7328583613078938,0.5052460973370064,3.3614165116503107,2.2449
  驻马店市,2021.0,278.02,0.54949,0.11986000000000001,0.46075000000000005,0.01991605456453305,7.958227192322312,13.2689679425047,0.05948233648128717,1.2884885698661737,0.34844442112626794,4.112020747235043,2.2319
  武汉市,2021.0,335.74,0.97611,0.9589,0.96246,0.09104123975409836,9.656051308652874,14.38284731946556,0.07878393954918032,4.6702142043404145,0.3938167520491803,2.0831845279586703,2.5925
  黄石市,2021.0,297.44,0.50171,0.61986,0.72355,0.07318098720292505,7.403061091090091,12.572360239551964,0.05376599634369287,1.6922889806613135,0.46240420475319927,2.50715725872282,2.3723
  十堰市,2021.0,291.62,0.55631,0.58562,0.33447000000000005,0.025347258485639686,7.557472901614746,12.735441280079039,0.04666318537859008,1.7280028645363499,0.5086189556135771,1.556037135706985,2.3875
  宜昌市,2021.0,298.02,0.71672,0.73288,0.50171,0.04323163576625205,8.357259153499912,13.018242093581453,0.03284909645623093,1.809910406437458,0.326478502698897,3.4496700351129332,2.3549999999999995
  襄阳市,2021.0,293.97,0.7099,0.55479,0.50853,0.04299652325076054,8.434246270595311,13.063012444102188,0.034767492394611035,1.9795521432393393,0.34056101694915253,3.0411835364579085,2.3198
  鄂州市,2021.0,304.22,0.25597000000000003,0.7294499999999999,0.82253,0.011034825870646766,6.912742820493176,11.465487885645354,0.04822885572139304,0.5077809935797655,0.3249403980099502,1.6448050562713916,2.3702
  荆门市,2021.0,281.59,0.53925,0.63014,0.49488,0.030519412381951733,7.552762084214147,12.337850626827123,0.0418887722980063,0.8229466180947899,0.4088719832109129,1.9544450515051506,2.2912
  孝感市,2021.0,289.13,0.5802,0.40411,0.6041,0.041791248860528714,7.693481640835175,12.835640844447248,0.0456563354603464,1.3017707960492366,0.44723564266180493,3.062923523094314,2.2948
  荆州市,2021.0,288.08,0.62116,0.35616,0.51195,0.04355002110595188,7.7702232041587855,12.833272312789127,0.044495567750105526,2.285398241571224,0.5422082313212326,3.1406980438041767,2.2774
  黄冈市,2021.0,283.87,0.60068,0.25,0.41296999999999995,0.02751152073732719,7.682482446534506,13.181822143404315,0.047926267281105994,1.512420275754587,0.5300115668202765,3.1095072878128356,2.2508
  咸宁市,2021.0,287.88,0.4744,0.51027,0.52901,0.0431344262295082,7.329749689041512,12.218751922687247,0.04649180327868853,1.3995560351030758,0.396092262295082,2.322387720290225,2.3025
  随州市,2021.0,280.39,0.21502,0.25342,0.30375,0.06873290793072015,7.00033446027523,11.817641629977789,0.0327073837739289,-0.24590053843682594,0.47359161349134,2.5006159434931803,2.2486
  株洲市,2021.0,321.89,0.70307,0.71575,0.6552899999999999,0.045627817128139084,8.041091003708633,12.97467742280504,0.06587250482936252,2.4043019786870357,0.35104185447520925,3.29842610362621,2.3725
  湘潭市,2021.0,287.32,0.49829,0.59247,0.69966,0.07381135296628254,7.759187438507795,12.691072640084807,0.04958173282116944,2.731571396143556,0.32033414425949636,1.763017000362401,2.3543
  衡阳市,2021.0,284.78,0.45734,0.07534,0.37201,0.05112852664576802,8.163086375583216,13.145880665424954,0.04943573667711599,2.6306146474028003,0.4543583927044742,4.225372824628505,2.4177
  邵阳市,2021.0,275.27,0.41979999999999995,0.04452,0.31058,0.11450022212350067,7.719129840906732,12.951178773881276,0.046796979120390936,1.4019216170055897,0.5370179031541538,3.4216533902295376,2.3341000000000003
  岳阳市,2021.0,263.26,0.56314,0.33904,0.43686,0.04624687656171914,8.294549515143679,13.081830924296247,0.03816341829085457,1.7560459320701907,0.3933053473263368,3.4397768636296306,2.3647
  常德市,2021.0,277.37,0.50512,0.22603,0.35154,0.037165333333333335,8.229511118964457,12.999259712269268,0.050096,1.8372903594760444,0.3810010933333333,3.5826852577075323,2.3403
  张家界市,2021.0,274.04,0.11945,0.28425,0.25939,0.017284172661870503,6.320768294250582,11.44279265828968,0.05778776978417267,0.6112861540796248,0.354268345323741,3.312730400339825,2.5485
  益阳市,2021.0,271.4,0.48463999999999996,0.31164000000000003,0.45734,0.09117107393416082,7.52456122628536,12.497689466695116,0.042050728548300054,1.5772658987277495,0.3832833783054506,3.176803048446293,2.2266
  郴州市,2021.0,268.39,0.42321,0.20204999999999998,0.29693,0.09201757890531362,7.8252452914317745,12.85879358658185,0.05729924091090691,1.1851263197795567,0.368355533359968,3.0238337036648657,2.3867000000000003
  永州市,2021.0,274.75,0.33106,0.03767,0.21502,0.09849146110056926,7.653494909661253,12.756846602285302,0.061095825426944965,1.3187914505183038,0.3714237191650854,3.819469023817538,2.3065
  怀化市,2021.0,268.89,0.35495,0.11644,0.17065000000000002,0.007206937799043063,7.421775793644647,12.554332279867559,0.059551435406698564,1.3690719023243048,0.3630334330143541,4.2367118035090225,2.4031
